COUNTRY;YEAR;codenv;codgen;loc;SEASON;rep;check;PL_EMERG_COUNT;PL_EMERG_PCT;FLW_DAYS;FLW_CL;PUB_CL;NDM;LOD;PODDING_MAT;Pod_Shattering;PH_R8;W100G;GY;R6_BB_Sev;R6_BP_Sev;R6_BS_Sev;R6_BTS_Sev;R6_CLB_Sev;R6_DM_Sev;R6_MLS_Sev;R6_FELS_Sev;R6_RLB_Sev;R6_RUST_Sev;R6_RUST_RRT;R6_Others_Sev;PROT;OIL;SOWING;HARVEST;LAT;LON;ELEV;RAINFED;SOURCE;COMPANY;index;gen;env
Malawi;2017;E016;G182;L011;2;3;0;0;0;47;NA;NA;107;1;0;2;0;10;2481.98;1;1;0;0;0;0;0;1;0;1;0;1;41.54;20.08;18/12/2017;09/05/2018;-13.983;33.633;1097;Rainfed;International Institute of Tropical Agriculture IITA;Public;216;G095;E001
Malawi;2017;E017;G096;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;21;2031.27;1;1;0;0;0;0;0;1;0;1;0;1;37.8;23.83;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;217;G050;E002
Malawi;2017;E017;G063;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;22;1862.98;1;1;0;0;0;0;0;2;0;1;0;1;41.42;21.48;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;218;G029;E002
Malawi;2017;E017;G074;L012;2;1;1;0;0;0;NA;NA;0;0;0;0;0;21;798.83;1;1;0;0;0;0;0;1;0;1;0;1;37.1;22.94;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Department of Agricultural Research Services DARS;Public;219;G037;E002
Malawi;2017;E017;G203;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;21;2259.36;1;1;0;0;0;0;0;1;0;1;0;1;39.31;22.35;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;220;G106;E002
Malawi;2017;E017;G143;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;23;191.15;1;1;0;0;0;0;0;2;0;1;0;1;40.61;19.81;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;221;G080;E002
Malawi;2017;E017;G188;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;1036.7;1;1;0;0;0;0;0;2;0;2;0;2;39.69;20.81;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;222;G098;E002
Malawi;2017;E017;G199;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;265.6;1;1;0;0;0;0;0;1;0;1;0;1;41.61;21.07;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;223;G104;E002
Malawi;2017;E017;G070;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;16;53.9;1;1;0;0;0;0;0;1;0;1;0;1;33.74;23.85;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;MRISyngenta Synergy Agribusiness Zambia Limited;Private;224;G034;E002
Malawi;2017;E017;G089;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;18;2100.01;1;1;0;0;0;0;0;1;0;1;0;1;42.39;19.39;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;225;G044;E002
Malawi;2017;E017;G059;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;18;430.83;1;1;0;0;0;0;0;1;0;1;0;1;37.02;21.31;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;226;G025;E002
Malawi;2017;E017;G186;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;1056.79;1;1;0;0;0;0;0;1;0;1;0;1;42.1;22.36;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;227;G097;E002
Malawi;2017;E017;G034;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;705.64;1;1;0;0;0;0;0;1;0;1;0;1;40.32;21.99;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;ZamSeed;Private;228;G015;E002
Malawi;2017;E017;G092;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;20;219.48;1;1;0;0;0;0;0;1;0;1;0;1;36.6;23.32;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;229;G046;E002
Malawi;2017;E017;G061;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;25;916.14;1;1;0;0;0;0;0;1;0;1;0;1;44.1;20.62;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;230;G027;E002
Malawi;2017;E017;G125;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;17;2024.88;1;1;0;0;0;0;0;1;0;1;0;1;42.95;18.65;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;231;G069;E002
Malawi;2017;E017;G201;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;20;1698.29;1;1;0;0;0;0;0;1;0;1;0;1;39.93;21.57;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;232;G105;E002
Malawi;2017;E017;G158;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;233;G093;E002
Malawi;2017;E017;G183;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;1707.57;2;1;0;0;0;0;0;1;0;2;0;1;37.97;20.77;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;234;G096;E002
Malawi;2017;E017;G094;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;370.74;1;1;0;0;0;0;0;1;0;1;0;1;34.62;22.52;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;235;G048;E002
Malawi;2017;E017;G062;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;24;1165.73;1;1;0;0;0;0;0;1;0;1;0;1;39.21;22.56;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;236;G028;E002
Malawi;2017;E017;G003;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;126.39;1;1;0;0;0;0;0;1;0;1;0;1;41.19;20.07;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;237;G002;E002
Malawi;2017;E017;G156;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;16;1412.26;1;1;0;0;0;0;0;1;0;2;0;1;45.55;18.39;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;238;G091;E002
Malawi;2017;E017;G210;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;25;473.94;1;1;0;0;0;0;0;2;0;1;0;1;39.75;24.14;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;239;G111;E002
Malawi;2017;E017;G182;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;654.71;1;1;0;0;0;0;0;1;0;1;0;1;40.18;21.86;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;240;G095;E002
Malawi;2017;E017;G065;L012;2;1;1;0;0;0;NA;NA;0;0;0;0;0;22;747.97;1;1;0;0;0;0;0;1;0;1;0;1;38.87;22.03;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Department of Agricultural Research Services DARS;Public;241;G031;E002
Malawi;2017;E017;G091;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;21;886.47;1;1;0;0;0;0;0;1;0;1;0;1;37.23;24.06;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;242;G045;E002
Malawi;2017;E017;G056;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;21;118.96;1;1;0;0;0;0;0;1;0;1;0;1;36.22;23.79;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;ZamSeed;Private;243;G022;E002
Malawi;2017;E017;G246;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;472.7;1;1;0;0;0;0;0;1;0;1;0;1;35.85;24.86;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;244;G125;E002
Malawi;2017;E017;G365;L012;2;1;1;0;0;0;NA;NA;0;0;0;0;0;19;1480.74;1;1;0;0;0;0;0;1;0;1;0;1;38.32;20.63;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Department of Agricultural Research Services DARS;Public;245;G155;E002
Malawi;2017;E017;G208;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;24;898.67;1;1;0;0;0;0;0;1;0;1;0;1;37.24;23.68;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;246;G110;E002
Malawi;2017;E017;G196;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;22;1102.92;1;1;0;0;0;0;0;1;0;1;0;1;42.38;19.27;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;247;G102;E002
Malawi;2017;E017;G031;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;61.34;1;1;0;0;0;0;0;1;0;1;0;1;39.8;20.72;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;248;G012;E002
Malawi;2017;E017;G212;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;19;1225.73;1;1;0;0;0;0;0;1;0;1;0;1;41.73;22.99;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;249;G112;E002
Malawi;2017;E017;G206;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;22;968.88;1;1;0;0;0;0;0;1;0;1;0;1;37.22;22.38;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;250;G108;E002
Malawi;2017;E017;G060;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;24;238.32;1;1;0;0;0;0;0;1;0;1;0;1;38.6;24.85;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;251;G026;E002
Malawi;2017;E017;G234;L012;2;1;0;0;0;0;NA;NA;0;0;0;0;0;20;756.85;1;1;0;0;0;0;0;1;0;1;0;1;43.02;21;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;252;G118;E002
Malawi;2017;E017;G196;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;22;312.71;1;1;0;0;0;0;0;1;0;1;0;1;46.08;19.47;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;253;G102;E002
Malawi;2017;E017;G183;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;254;G096;E002
Malawi;2017;E017;G091;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;21;1098.43;1;1;0;0;0;0;0;1;0;1;0;1;36.76;24.54;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;255;G045;E002
Malawi;2017;E017;G031;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;256;G012;E002
Malawi;2017;E017;G061;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;24;363.53;1;1;0;0;0;0;0;1;0;1;0;1;38.18;24.05;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;257;G027;E002
Malawi;2017;E017;G070;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;15;1506.91;1;1;0;0;0;0;0;1;0;1;0;1;45.3;18.79;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;MRISyngenta Synergy Agribusiness Zambia Limited;Private;258;G034;E002
Malawi;2017;E017;G156;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;16;248.28;1;1;0;0;0;0;0;1;0;2;0;1;40.06;20.06;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;259;G091;E002
Malawi;2017;E017;G059;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;18;437.27;1;1;0;0;0;0;0;2;0;1;0;1;34.11;24.98;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;260;G025;E002
Malawi;2017;E017;G143;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;23;601.58;1;1;0;0;0;0;0;1;0;1;0;1;36.59;22.99;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;261;G080;E002
Malawi;2017;E017;G210;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;22;164.79;1;1;0;0;0;0;0;1;0;1;0;1;38.7;23.37;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;262;G111;E002
Malawi;2017;E017;G062;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;24;862.27;1;1;0;0;0;0;0;1;0;1;0;1;37.05;23.52;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;263;G028;E002
Malawi;2017;E017;G034;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;20;91.08;1;1;0;0;0;0;0;1;0;1;0;1;31.8;26.37;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;ZamSeed;Private;264;G015;E002
Malawi;2017;E017;G056;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;22;587.97;1;1;0;0;0;0;0;1;0;1;0;1;37.47;22.8;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;ZamSeed;Private;265;G022;E002
Malawi;2017;E017;G246;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;266;G125;E002
Malawi;2017;E017;G063;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;267;G029;E002
Malawi;2017;E017;G203;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;20;2314.52;1;1;0;0;0;0;0;1;0;1;0;1;41.01;22.73;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;268;G106;E002
Malawi;2017;E017;G186;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;269;G097;E002
Malawi;2017;E017;G365;L012;2;2;1;0;0;0;NA;NA;0;0;0;0;0;22;1103.59;1;1;0;0;0;0;0;1;0;1;0;1;40.52;20.99;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Department of Agricultural Research Services DARS;Public;270;G155;E002
Malawi;2017;E017;G201;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;19;758.31;1;1;0;0;0;0;0;1;0;1;0;1;36.95;22.27;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;271;G105;E002
Malawi;2017;E017;G094;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;21;2179.39;1;1;0;0;0;0;0;1;0;1;0;1;40.71;20.68;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;272;G048;E002
Malawi;2017;E017;G188;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;273;G098;E002
Malawi;2017;E017;G089;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;274;G044;E002
Malawi;2017;E017;G234;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;21;1554.59;1;1;0;0;0;0;0;1;0;2;0;1;40.37;21.22;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;275;G118;E002
Malawi;2017;E017;G074;L012;2;2;1;0;0;0;NA;NA;0;0;0;0;0;21;1494.85;1;1;0;0;0;0;0;1;0;1;0;1;42.49;20.81;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Department of Agricultural Research Services DARS;Public;276;G037;E002
Malawi;2017;E017;G206;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;277;G108;E002
Malawi;2017;E017;G092;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;19;364.15;1;1;0;0;0;0;0;1;0;1;0;1;36.45;23.72;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;278;G046;E002
Malawi;2017;E017;G065;L012;2;2;1;0;0;0;NA;NA;0;0;0;0;0;19;1195.79;1;1;0;0;0;0;0;1;0;1;0;1;40.17;21.72;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Department of Agricultural Research Services DARS;Public;279;G031;E002
Malawi;2017;E017;G212;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;19;608.5;2;1;0;0;0;0;0;1;0;1;0;1;32.71;25.88;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;280;G112;E002
Malawi;2017;E017;G125;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;16;1830.36;1;1;0;0;0;0;0;1;0;1;0;1;41.84;19.15;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;281;G069;E002
Malawi;2017;E017;G096;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;21;1778;1;1;0;0;0;0;0;1;0;1;0;1;39.35;23.86;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;282;G050;E002
Malawi;2017;E017;G003;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;20;708.37;1;1;0;0;0;0;0;1;0;1;0;1;42.5;20.64;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;283;G002;E002
Malawi;2017;E017;G060;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;24;673.23;1;1;0;0;0;0;0;1;0;1;0;1;35.8;25.43;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;284;G026;E002
Malawi;2017;E017;G182;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;19;1417.2;1;1;0;0;0;0;0;1;0;1;0;1;39.01;21.48;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;285;G095;E002
Malawi;2017;E017;G208;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;24;2002.44;1;1;0;0;0;0;0;1;0;1;0;1;39;22.79;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;286;G110;E002
Malawi;2017;E017;G158;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;19;154.27;1;1;0;0;0;0;0;1;0;1;0;1;41.04;20.48;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;287;G093;E002
Malawi;2017;E017;G199;L012;2;2;0;0;0;0;NA;NA;0;0;0;0;0;20;1230.94;1;1;0;0;0;0;0;1;0;1;0;1;39.03;22.6;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;288;G104;E002
Malawi;2017;E017;G156;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;16;1631.29;1;1;0;0;0;0;0;1;0;1;0;1;44.7;18.38;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;289;G091;E002
Malawi;2017;E017;G096;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;23;1617.29;1;1;0;0;0;0;0;1;0;1;0;1;37.13;23.82;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;290;G050;E002
Malawi;2017;E017;G143;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;22;1840.73;1;1;0;0;0;0;0;1;0;1;0;1;38.15;24.51;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;291;G080;E002
Malawi;2017;E017;G246;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;21;1450.69;2;1;0;0;0;0;0;1;0;1;0;1;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;292;G125;E002
Malawi;2017;E017;G094;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;19;869.59;1;1;0;0;0;0;0;1;0;1;0;1;33.66;22.65;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;293;G048;E002
Malawi;2017;E017;G212;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;20;669.53;1;1;0;0;0;0;0;1;0;1;0;1;37.68;24.04;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;294;G112;E002
Malawi;2017;E017;G203;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;295;G106;E002
Malawi;2017;E017;G059;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;18;1035.91;1;1;0;0;0;0;0;2;0;1;0;1;38.03;23.16;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;296;G025;E002
Malawi;2017;E017;G210;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;22;1034.61;1;1;0;0;0;0;0;1;0;1;0;1;33.82;24.87;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;297;G111;E002
Malawi;2017;E017;G061;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;25;2010.24;1;1;0;0;0;0;0;1;0;1;0;1;41.07;21.81;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;298;G027;E002
Malawi;2017;E017;G208;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;22;1460.3;2;1;0;0;0;0;0;2;0;1;0;1;35.89;24.08;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;299;G110;E002
Malawi;2017;E017;G065;L012;2;3;1;0;0;0;NA;NA;0;0;0;0;0;23;1922.85;1;1;0;0;0;0;0;1;0;2;0;1;39.65;23.07;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Department of Agricultural Research Services DARS;Public;300;G031;E002
Malawi;2017;E017;G070;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;16;76.17;2;1;0;0;0;0;0;1;0;1;0;1;37.65;23.98;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;MRISyngenta Synergy Agribusiness Zambia Limited;Private;301;G034;E002
Malawi;2017;E017;G182;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;19;1219.26;1;1;0;0;0;0;0;1;0;1;0;1;37.01;22.46;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;302;G095;E002
Malawi;2017;E017;G074;L012;2;3;1;0;0;0;NA;NA;0;0;0;0;0;22;1241.48;1;1;0;0;0;0;0;1;0;1;0;1;41.25;19.86;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Department of Agricultural Research Services DARS;Public;303;G037;E002
Malawi;2017;E017;G091;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;21;1854.17;1;1;0;0;0;0;0;1;0;1;0;1;39.66;24.38;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;SeedCo;Private;304;G045;E002
Malawi;2017;E017;G125;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;17;780.09;1;1;0;0;0;0;0;1;0;1;0;1;43.03;19.21;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;305;G069;E002
Malawi;2017;E017;G186;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;21;579.01;1;1;0;0;0;0;0;2;0;1;0;1;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;306;G097;E002
Malawi;2017;E017;G034;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;21;986.14;1;1;0;0;0;0;0;2;0;1;0;1;41.36;23.11;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;ZamSeed;Private;307;G015;E002
Malawi;2017;E017;G201;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;22;930.56;1;1;0;0;0;0;0;1;0;1;0;1;41.87;21.06;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;308;G105;E002
Malawi;2017;E017;G060;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;25;560.35;1;1;0;0;0;0;0;2;0;1;0;1;39.19;24.5;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;309;G026;E002
Malawi;2017;E017;G234;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;19;2368.42;1;1;0;0;0;0;0;1;0;1;0;1;42.11;20.94;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;310;G118;E002
Malawi;2017;E017;G089;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;NA;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Savanna Agricultural Research Institute CSIRSARI;Public;311;G044;E002
Malawi;2017;E017;G062;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;24;533.75;1;1;0;0;0;0;0;1;0;1;0;1;40.49;21.54;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;Makerere University;Public;312;G028;E002
Malawi;2017;E017;G196;L012;2;3;0;0;0;0;NA;NA;0;0;0;0;0;21;512.78;2;1;0;0;0;0;0;1;0;1;0;1;43.16;20.2;01/02/2018;01/06/2018;-9.926;33.909;469;Rainfed;International Institute of Tropical Agriculture IITA;Public;313;G102;E002
